filtered_idx,longitude,latitude
146,113.79249434029558,22.747004848590866
147,113.80578809779152,22.740509239159586
148,113.78750466692222,22.730393103530346
149,113.79971558782263,22.73528171781519
150,113.80709650246689,22.733162916001763
151,113.79812722564432,22.725956670365814
152,113.77356945040324,22.718388693918147
153,113.80956567143426,22.71860578049764
154,113.7960318724686,22.715439725202565
155,113.92702412244896,22.6480895668851
156,113.9551139911047,22.689846993672276
157,113.93327192846124,22.699655565827978
158,113.91588983964105,22.697857784212243
159,113.8984964641632,22.67846833688625
160,113.94888512373889,22.674023672140013
161,113.93646692278634,22.666297555702215
162,113.90665445177042,22.64978919432645
163,113.9603044084183,22.707374854435425
164,113.88175911654815,22.83215749086542
165,113.85915780492678,22.817445909018726
166,113.83964606109437,22.81544203390035
167,113.83988936609175,22.791770001625558
168,113.85057479042977,22.781560098564224
169,113.89593655660819,22.731534432693458
170,113.88441501400703,22.710919084799787
171,113.91889698488222,22.718768306166258
172,113.8982511029207,22.705385313388007
173,113.82383451526923,22.788000956076598
174,113.80443377832292,22.78347670154827
175,113.81867473677511,22.781534080164253
176,113.84248442896012,22.77846507617539
177,113.83092426481241,22.777304532923296
178,113.80238716706896,22.774994174857813
179,113.81403210860802,22.77193488752789
180,113.8364569236392,22.774935341920777
181,113.85664312760872,22.769636257872808
182,113.830004611974,22.76602004917467
183,113.84408454237379,22.76858290667548
184,113.86090564264579,22.753513021904915
185,113.84400860504176,22.7502255212727
186,113.84795370391521,22.736261856969623
187,113.84326321878125,22.728639991066476
188,113.82771169313068,22.723004836011874
189,113.81910151626556,22.714524347444303
190,113.83443363075295,22.717425280130065
191,113.85662902674949,22.71108181160521
192,113.95190749169667,22.784013118998875
193,113.9435142811394,22.813695445710163
194,113.95454912847168,22.795792870307835
195,113.85902192643243,22.619102657034812
196,113.87876909085314,22.606597929038895
197,113.87988428982398,22.60951698800763
198,113.84822865808755,22.602194837512567
199,113.86698014815457,22.603272707829024
200,113.82945466710065,22.59753629893951
201,113.88147843857605,22.59622454187907
202,113.86436003184284,22.59448952393925
203,113.85989242557261,22.589123637227075
204,113.84904676012286,22.562194004502178
205,113.88067707380253,22.591698019510776
206,113.8751913985694,22.586166409380763
207,113.87307060779177,22.57541799965771
208,113.88463319700688,22.58444132310702
209,113.86457908568823,22.582497595325485
210,113.88025153046826,22.583197251773857
211,113.86484339441041,22.579605121421444
212,113.85665293752007,22.582833504899348
213,113.87313699590796,22.573689478217396
214,113.87011049009611,22.56880891282519
215,113.86899826304983,22.571899507255917
216,113.86418652826839,22.56576288179523
217,113.85332829983085,22.57755536735733
218,113.85769618688593,22.571700692672092
219,114.06531739105141,22.552910091612155
220,114.0652742553399,22.549391802136004
221,114.07204820864682,22.547081659074646
222,114.0654204553959,22.545227832699208
223,114.07986607465895,22.539692000360695
224,114.07507619523463,22.541383478715595
225,114.07236339118765,22.5366962990081
226,114.06248961171778,22.53968360702397
227,114.05122577771112,22.537015676927055
228,114.07432453062725,22.53590738226249
229,114.06381938306617,22.534415770564486
230,114.05455595634686,22.525456419419072
